CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Date,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct,Cluster,Cluster_after
-0.323715546524553,F,Chicago,-0.0837528706645723,19096.0,2019-01-29,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,-0.173920246756769,1.102507246,-0.206213590998759,Used,-0.818086052730597,1/29/2019,-2.277014649,-1.310094628,1,ELEC10,-1.229420772,0,0
1.055655408,F,Chicago,0.21311013241725,27360.0,2019-05-05,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Office,0.771409189808116,-0.78488022877254,-0.231894079575615,Clicked,-0.818086052730597,5/5/2019,0.180564627627888,-0.886641304066642,5,OFF20,0.0057144391803358,2,0
-1.525852055,M,New York,-0.380615873746395,36558.0,2019-08-25,GGOEGAAH034015,Google Men's Vintage Badge Tee Sage,Apparel,-0.173920246756769,-0.744719723641825,-0.231894079575615,Clicked,0.927781810404391,8/25/2019,-0.353691736762181,0.0598722542100421,8,SALE20,0.0057144391803358,2,1
0.780460709927318,F,Chicago,1.623209397,20020.0,2019-02-09,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,-0.0744118850130969,0.41852852613656,-0.206213590998759,Clicked,-0.818086052730597,2/9/2019,0.180564627627888,0.949789849742281,2,ELEC20,0.0057144391803358,0,0
-0.876936163218645,M,California,0.806836138580895,35989.0,2019-08-18,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,-0.173920246756769,1.512394425,-0.231894079575615,Used,-0.818086052730597,8/18/2019,0.714820992017958,-0.243485080920829,8,ELEC20,0.0057144391803358,0,0
-0.246706330689961,F,California,0.584188886269528,19735.0,2019-02-06,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Drinkware,-0.173920246756769,-0.425467147836177,-0.206213590998759,Clicked,0.927781810404391,2/6/2019,0.180564627627888,-0.282120564029553,2,EXTRA20,0.0057144391803358,2,1
-1.257452289,F,Washington DC,0.806836138580895,33196.0,2019-07-19,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,-0.173920246756769,1.043594754,0.127119150728836,Used,-0.818086052730597,7/19/2019,-0.887948101152251,1.922680151,7,ELEC10,-1.229420772,0,0
0.871059787379779,M,New York,0.064678630876339,31576.0,2019-06-29,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,-0.173920246756769,1.043594754,-0.231894079575615,Used,-0.818086052730597,6/29/2019,-1.422204466,0.940852992725473,6,ELEC30,1.240849651,0,0
-0.384869923804965,F,California,0.287325883187706,25833.0,2019-04-18,GGOEAAXN066330,Android Toddler Short Sleeve T-shirt Pink,Apparel,0.572392466320772,-0.55048039337926,-0.231894079575615,Clicked,0.927781810404391,4/18/2019,1.249077356,-0.516251343766704,4,SALE10,-1.229420772,2,1
0.982609901493122,F,California,0.287325883187706,41846.0,2019-10-27,GGOEGAEJ030816,Google Women's Long Sleeve Blended Cardigan Charcoal,Apparel,-0.173920246756769,-0.698777355904742,-0.231894079575615,Used,0.927781810404391,10/27/2019,0.714820992017958,1.708629411,10,SALE10,-1.229420772,2,1
0.32236912455831,F,Chicago,0.806836138580895,24731.0,2019-04-03,GGOEGAFJ036213,Google Men's Pullover Hoodie Grey,Apparel,-0.173920246756769,-0.16606466333428,-0.206213590998759,Used,0.927781810404391,4/3/2019,-0.353691736762181,-0.179650387943629,4,SALE10,-1.229420772,2,1
-0.349762781292136,M,Washington DC,1.252130643,17333.0,2019-01-07,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,-0.173920246756769,1.102507246,-0.206213590998759,Not Used,-0.818086052730597,1/7/2019,1.783333721,0.850852273170629,1,ELEC10,-1.229420772,0,0
-0.0332322544425997,M,California,1.771640899,25776.0,2019-04-17,GGOEGADJ059714,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,-0.173920246756769,-0.159814001057126,-0.231894079575615,Clicked,0.927781810404391,4/17/2019,1.249077356,0.785121132033135,4,SALE10,-1.229420772,2,1
1.52677061,F,New York,-0.603263126057762,24559.0,2019-03-31,GGOEGAFB035816,Google Men's  Zip Hoodie,Apparel,-0.173920246756769,-0.116059365117047,0.817410683674735,Used,0.927781810404391,3/31/2019,-0.887948101152251,0.352854902346366,3,SALE30,1.240849651,2,1
-0.0864592124459207,M,Chicago,0.509973135499073,45386.0,2019-12-02,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,-0.173920246756769,1.079536062,-0.206213590998759,Clicked,-0.818086052730597,12/2/2019,0.180564627627888,0.0174934551247904,12,ELEC30,1.240849651,0,0
0.294623157088494,M,New York,-1.122773381,42543.0,2019-11-03,GGOEGAQB036017,Google Women's Fleece Hoodie,Apparel,-0.124166065884933,-0.597204093900987,-0.231894079575615,Clicked,0.927781810404391,11/3/2019,-0.887948101152251,0.497059333044763,11,SALE20,0.0057144391803358,2,1
0.0664267307551077,F,Chicago,1.029483391,33641.0,2019-07-25,GGOEGOCD078199,Google Leather Journal-Brown,Notebooks & Journals,0.0250964767305752,-0.609705418455295,0.305855351223756,Clicked,-1.909253467,7/25/2019,-0.353691736762181,-0.897437423985699,7,NJ10,-1.229420772,2,0
-1.649859543,M,California,0.435757384728617,17546.0,2019-01-10,GGOEGAFB035814,Google Men's  Zip Hoodie,Apparel,-0.173920246756769,-0.09386951403315,-0.206213590998759,Clicked,0.927781810404391,1/10/2019,2.317590085,-1.707592641,1,SALE10,-1.229420772,2,1
-0.705364160293047,M,California,-0.0837528706645723,37929.0,2019-09-11,GGOEGADC059314,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,-0.173920246756769,-0.269200590907323,-0.231894079575615,Used,0.927781810404391,9/11/2019,0.180564627627888,-0.259164864729791,9,SALE30,1.240849651,2,1
0.376162326795709,M,New Jersey,-1.196989132,27560.0,2019-05-08,GGOEYAYR068626,YouTube Youth Short Sleeve Tee Red,Apparel,-0.173920246756769,-0.519227081993489,-0.231894079575615,Not Used,0.927781810404391,5/8/2019,0.180564627627888,-1.269042103,5,SALE20,0.0057144391803358,2,1
-1.358810006,M,California,1.623209397,34389.0,2019-08-01,GGOEGHGC019799,Google Sunglasses,Lifestyle,-0.173920246756769,-0.772222637661303,-0.231894079575615,Used,0.927781810404391,8/1/2019,-1.422204466,-1.5518112,8,EXTRA20,0.0057144391803358,2,1
1.198348955,F,New York,0.064678630876339,44601.0,2019-11-26,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,-0.173920246756769,-0.776910634369169,-0.231894079575615,Used,-0.818086052730597,11/26/2019,0.180564627627888,-0.310827583240271,11,OFF20,0.0057144391803358,2,0
0.684765434368156,F,New York,-0.529047375287306,29185.0,2019-05-30,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,-0.173920246756769,1.043594754,0.127119150728836,Used,-0.818086052730597,5/30/2019,-2.490717194,-0.781754086207795,5,ELEC20,0.0057144391803358,0,0
-1.311811735,M,California,0.955267640121807,22944.0,2019-03-15,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,0.0250964767305752,-0.753626917386769,-0.206213590998759,Clicked,-0.818086052730597,3/15/2019,-0.887948101152251,-0.258929358095506,3,OFF30,1.240849651,2,0
-0.372978794889329,F,New York,1.474777896,45094.0,2019-11-29,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,-0.173920246756769,1.512394425,-0.206213590998759,Used,-0.818086052730597,11/29/2019,0.180564627627888,3.301868977,11,ELEC20,0.0057144391803358,0,0
1.202312664,F,California,1.623209397,23381.0,2019-03-19,GGOEYFKQ020699,YouTube Custom Decals,Office,-0.173920246756769,-0.78488022877254,3.312013344,Used,-0.818086052730597,3/19/2019,-0.887948101152251,-1.129039606,3,OFF30,1.240849651,2,0
1.388607017,F,Chicago,-0.900126129139584,39862.0,2019-10-05,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,-0.173920246756769,1.512394425,-0.231894079575615,Used,-0.818086052730597,10/5/2019,0.180564627627888,-0.472422319617698,10,ELEC10,-1.229420772,0,0
0.62757476672629,F,Chicago,-0.232184372205483,28546.0,2019-05-21,GGOEGOCC017599,Recycled Paper Journal Set,Office,0.0250964767305752,-0.766128241941078,0.100925052380442,Clicked,-0.818086052730597,5/21/2019,-1.95646083,-1.25202365,5,OFF20,0.0057144391803358,2,0
0.495639860186143,F,New York,1.400562145,41640.0,2019-10-25,GGOEGAAC035015,Google Men's Bayside Graphic Tee,Apparel,-0.124166065884933,-0.566107049072145,0.166153493365658,Used,0.927781810404391,10/25/2019,0.714820992017958,-0.591167243641305,10,SALE10,-1.229420772,2,1
0.301984332131507,F,New York,0.509973135499073,20964.0,2019-02-21,GGOEGAWC061248,Google Onesie Royal Blue,Apparel,-0.173920246756769,-0.516101750854912,-0.206213590998759,Clicked,0.927781810404391,2/21/2019,0.714820992017958,-1.444878793,2,SALE20,0.0057144391803358,2,1
0.461098961907392,M,New York,-1.196989132,46343.0,2019-12-10,GGOEGHPB071610,Google Twill Cap,Apparel,-0.173920246756769,-0.640958729841066,-0.231894079575615,Used,0.927781810404391,12/10/2019,1.249077356,2.484127967,12,SALE30,1.240849651,2,1
0.261214747277899,F,California,-1.493852135,21070.0,2019-02-22,GGOEGHGC019799,Google Sunglasses,Lifestyle,2.264034616,-0.761283978676283,-0.206213590998759,Clicked,0.927781810404391,2/22/2019,0.714820992017958,-1.18147082,2,EXTRA20,0.0057144391803358,2,1
-1.563790419,F,New Jersey,-1.642283637,32724.0,2019-07-14,GGOEGFKQ020799,Google Doodle Decal,Office,-0.173920246756769,-0.778629566495386,-0.231894079575615,Clicked,-0.818086052730597,7/14/2019,-0.353691736762181,0.212282231850362,7,OFF10,-1.229420772,2,0
0.77196704641615,F,New York,0.287325883187706,29283.0,2019-05-31,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,-0.124166065884933,1.512394425,0.127119150728836,Clicked,-0.818086052730597,5/31/2019,-2.490717194,-1.094209414,5,ELEC20,0.0057144391803358,0,0
-0.161769695578279,M,California,-1.419636385,23879.0,2019-03-22,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,-0.173920246756769,-0.425467147836177,0.487159600576362,Used,0.927781810404391,3/22/2019,-0.887948101152251,0.781303445540519,3,EXTRA30,1.240849651,2,1
-1.009437314,M,California,-0.0095371198941166,23307.0,2019-03-19,GGOEGDHC022999,Insulated Bottle,Drinkware,-0.173920246756769,-0.541104399963528,-0.206213590998759,Clicked,0.927781810404391,3/19/2019,-0.887948101152251,-1.129039606,3,EXTRA30,1.240849651,2,1
-0.745001256678498,F,Chicago,-0.677478876828217,34347.0,2019-08-01,GGOEGAAB010514,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,-0.173920246756769,-0.60361102273507,-0.231894079575615,Clicked,0.927781810404391,8/1/2019,-1.422204466,-1.5518112,8,SALE20,0.0057144391803358,2,1
1.345006211,F,Chicago,-1.048557631,24614.0,2019-04-01,GGOEYFKQ020699,YouTube Custom Decals,Office,-0.173920246756769,-0.78488022877254,0.487159600576362,Used,-0.818086052730597,4/1/2019,-0.887948101152251,2.636252858,4,OFF10,-1.229420772,2,0
1.569238928,M,Chicago,-0.157968621435028,20544.0,2019-02-16,GGOEGHPB071610,Google Twill Cap,Apparel,-0.173920246756769,-0.644240327536572,-0.206213590998759,Clicked,0.927781810404391,2/16/2019,0.180564627627888,2.343902359,2,SALE20,0.0057144391803358,2,1
0.749317277053034,F,Chicago,1.623209397,35871.0,2019-08-17,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,-0.0744118850130969,0.41852852613656,-0.231894079575615,Used,-0.818086052730597,8/17/2019,0.714820992017958,1.808818891,8,ELEC20,0.0057144391803358,0,0
0.984308634195356,F,California,-0.529047375287306,31956.0,2019-07-06,GGOEGAAB033815,Google Men's Vintage Badge Tee Black,Apparel,-0.124166065884933,-0.649865923586011,-0.231894079575615,Clicked,0.927781810404391,7/6/2019,-0.887948101152251,0.955156921986772,7,SALE10,-1.229420772,2,1
-0.171395847557603,F,California,0.361541633958161,32577.0,2019-07-13,GGOEGAEJ035316,Google Vintage Henley Grey/Black,Apparel,-0.173920246756769,-0.487973770607718,-0.231894079575615,Clicked,0.927781810404391,7/13/2019,-0.353691736762181,0.739098177659477,7,SALE10,-1.229420772,2,1
-1.05303812,M,Washington DC,-1.493852135,32506.0,2019-07-12,GGOEGAAQ033915,Google Men's Vintage Badge Tee White,Apparel,-0.173920246756769,-0.744719723641825,-0.231894079575615,Used,0.927781810404391,7/12/2019,-0.353691736762181,-1.201922712,7,SALE10,-1.229420772,2,1
-0.460746651171401,F,Chicago,0.287325883187706,32556.0,2019-07-13,GGOEGALJ034415,Google Women's Vintage Hero Tee Platinum,Apparel,-0.173920246756769,-0.744719723641825,-0.231894079575615,Clicked,0.927781810404391,7/13/2019,-0.353691736762181,0.739098177659477,7,SALE10,-1.229420772,2,1
-0.370713817953018,F,California,-0.751694627598673,39781.0,2019-10-04,GGOEAAEJ030916,Android Women's Long Sleeve Blended Cardigan Grey,Apparel,-0.173920246756769,-0.628457405286758,-0.231894079575615,Clicked,0.927781810404391,10/4/2019,0.180564627627888,0.642453692000598,10,SALE10,-1.229420772,2,1
-0.246706330689961,F,California,0.584188886269528,17643.0,2019-01-11,GGOEYFKQ020699,YouTube Custom Decals,Office,-0.0744118850130969,-0.783942629430967,-0.206213590998759,Clicked,-0.818086052730597,1/11/2019,2.317590085,-0.167949426745478,1,OFF10,-1.229420772,2,0
1.127002181,F,California,1.326346394,47025.0,2019-12-15,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,-0.173920246756769,4.743049223,0.127119150728836,Clicked,-1.909253467,12/15/2019,1.249077356,2.087795092,12,NE30,1.240849651,0,2
-0.529828447728903,F,New York,-0.677478876828217,46509.0,2019-12-11,GGOEWEBB082699,Waze Mobile Phone Vent Mount,Waze,-0.173920246756769,-0.704715485068038,-0.231894079575615,Not Used,0.927781810404391,12/11/2019,1.249077356,-0.347244345952312,12,WEMP30,1.240849651,2,1
1.166073033,F,Chicago,-1.716499388,35747.0,2019-08-16,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Drinkware,0.771409189808116,-0.553605724517837,1.47791285,Used,0.927781810404391,8/16/2019,0.714820992017958,-0.248244793950585,8,EXTRA20,0.0057144391803358,2,1
-1.627776018,F,New Jersey,-1.790715138,42099.0,2019-10-30,GGOEGAPC058812,Google Women's Shell Jacket Blue/Black,Apparel,-0.173920246756769,-0.51907081543656,-0.231894079575615,Clicked,0.927781810404391,10/30/2019,-0.887948101152251,-1.379482319,10,SALE10,-1.229420772,2,1
-1.258584777,M,New York,-1.642283637,30025.0,2019-06-10,GGOEGPJC203399,Crunch Noise Dog Toy,Lifestyle,-0.173920246756769,-0.738000261693884,-0.231894079575615,Clicked,0.927781810404391,6/10/2019,0.714820992017958,-0.0138041370630598,6,EXTRA30,1.240849651,2,1
-1.471492609,F,Chicago,0.138894381646794,31534.0,2019-06-29,GGOEGHGC019799,Google Sunglasses,Lifestyle,0.224113200217919,-0.772222637661303,0.325372522542167,Clicked,0.927781810404391,6/29/2019,-1.422204466,0.940852992725473,6,EXTRA30,1.240849651,2,1
0.654754489962028,F,Chicago,0.21311013241725,29252.0,2019-05-31,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,-0.173920246756769,1.043594754,-0.231894079575615,Not Used,-0.818086052730597,5/31/2019,-2.490717194,-1.094209414,5,ELEC20,0.0057144391803358,0,0
0.991103565004291,M,California,0.509973135499073,38794.0,2019-09-22,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,-0.173920246756769,4.637725563,-0.231894079575615,Not Used,-1.909253467,9/22/2019,-0.353691736762181,0.0032886865516116,9,NE30,1.240849651,0,2
-0.0287023005699766,M,California,1.029483391,37804.0,2019-09-09,GGOEAAAB034914,Android BTTF Moonshot Graphic Tee,Apparel,-0.173920246756769,-0.566107049072145,-0.231894079575615,Clicked,0.927781810404391,9/9/2019,-0.353691736762181,-0.178324113740025,9,SALE30,1.240849651,2,1
-1.628342262,F,California,-1.122773381,36820.0,2019-08-28,GGOENEBQ086499,Nest Cam IQ - USA,Nest,-0.173920246756769,2.293727209,-0.231894079575615,Clicked,-1.909253467,8/28/2019,0.180564627627888,0.353871299399595,8,NE20,0.0057144391803358,0,2
-1.292559431,M,New Jersey,-0.825910378369129,37491.0,2019-09-06,GGOEGATH060714,Google Women's Convertible Vest-Jacket Sea Foam Green,Apparel,-0.173920246756769,-0.351865599522687,-0.231894079575615,Clicked,0.927781810404391,9/6/2019,-0.353691736762181,-0.744320926442525,9,SALE30,1.240849651,2,1
1.381245842,F,California,-1.271204883,42429.0,2019-11-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,-0.0744118850130969,1.043594754,-0.231894079575615,Not Used,-0.818086052730597,11/2/2019,-0.887948101152251,0.674916422273857,11,ELEC20,0.0057144391803358,0,0
-1.50376853,F,California,-1.419636385,41879.0,2019-10-27,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,-0.173920246756769,1.043594754,-0.231894079575615,Clicked,-0.818086052730597,10/27/2019,0.714820992017958,1.708629411,10,ELEC10,-1.229420772,0,0
0.791785594608876,F,New York,0.21311013241725,45845.0,2019-12-06,GGOEGAEC090717,Google Tee Blue,Apparel,-0.173920246756769,-0.465783919523821,-0.231894079575615,Used,0.927781810404391,12/6/2019,0.714820992017958,0.0799522935543261,12,SALE30,1.240849651,2,1
-0.632884898331078,M,Chicago,0.21311013241725,35631.0,2019-08-14,GGOENEBJ081899,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,-0.173920246756769,2.293727209,-0.0932194412605913,Clicked,-0.818086052730597,8/14/2019,0.714820992017958,0.113840458719309,8,NCA20,0.0057144391803358,0,2
1.412389275,M,California,-0.380615873746395,38813.0,2019-09-23,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,3.507889138,-0.776910634369169,-0.231894079575615,Used,-0.818086052730597,9/23/2019,-0.353691736762181,1.258130009,9,OFF30,1.240849651,2,0
0.910130639531153,F,California,-1.493852135,29533.0,2019-06-03,GGOEGAAJ073015,Google Men's Performance Hero Tee Gunmetal,Apparel,-0.173920246756769,-0.623613142021963,-0.231894079575615,Used,0.927781810404391,6/3/2019,-2.490717194,-0.821356386025689,6,SALE30,1.240849651,2,1
1.48260356,F,Chicago,-1.419636385,36292.0,2019-08-22,GGOEGCMB020932,Suitcase Organizer Cubes,Bags,-0.173920246756769,-0.623613142021963,-0.231894079575615,Clicked,0.927781810404391,8/22/2019,-0.353691736762181,-0.892590945353838,8,AIO20,0.0057144391803358,2,1
-0.478300222427815,M,Chicago,-0.306400122975939,44699.0,2019-11-27,GGOEGAAB010513,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,-0.173920246756769,-0.55048039337926,-0.231894079575615,Not Used,0.927781810404391,11/27/2019,0.180564627627888,1.148408708,11,SALE20,0.0057144391803358,2,1
1.149085706,F,New Jersey,0.584188886269528,46250.0,2019-12-09,GGOEGAEC090715,Google Tee Blue,Apparel,-0.173920246756769,-0.535791337027947,2.027988915,Clicked,0.927781810404391,12/9/2019,0.714820992017958,0.72936803513771,12,SALE30,1.240849651,2,1
-1.210454017,F,California,-0.603263126057762,38011.0,2019-09-12,GGOEGAAJ080614,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,-0.124166065884933,-0.566107049072145,-0.231894079575615,Clicked,0.927781810404391,9/12/2019,0.180564627627888,-0.961507623597184,9,SALE30,1.240849651,2,1
-0.101747806766023,M,California,-1.790715138,40058.0,2019-10-07,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,-0.173920246756769,0.41852852613656,-0.231894079575615,Used,-0.818086052730597,10/7/2019,0.180564627627888,0.324383389769934,10,ELEC10,-1.229420772,0,0
0.0856790347137557,F,New York,-0.900126129139584,24535.0,2019-03-31,GGOEGHGT019599,Google Sunglasses,Lifestyle,0.0250964767305752,-0.772222637661303,0.286851789676883,Clicked,0.927781810404391,3/31/2019,-0.887948101152251,0.352854902346366,3,EXTRA30,1.240849651,2,1
